average_rating,log_ratings_count,log_text_review_count,log_num_pages,book_age,is_box_set,popularity_class,author_type_group,author_type_solo
3.78,10.771134109583889,5.231108616854587,6.07073772800249,21.0,0.0,1.0,1.0,0.0
4.02,6.925595197110468,3.5263605246161616,5.1298987149230735,21.0,0.0,0.0,0.0,0.0
4.07,14.207368845066204,9.8233073354086,6.1092475827643655,21.0,0.0,1.0,0.0,1.0
4.07,7.241366283322318,4.882801922586371,6.285998094508865,21.0,0.0,0.0,0.0,0.0
4.07,7.081708586105575,4.465908118654584,5.746203190540153,21.0,0.0,0.0,0.0,0.0
3.88,10.467550579684536,6.725033642166843,5.68697535633982,21.0,0.0,1.0,1.0,0.0
4.13,8.006367567650246,5.303304908059076,5.652489180268651,21.0,0.0,1.0,0.0,0.0
3.73,5.814130531825066,3.091042453358316,5.726847747587197,21.0,0.0,0.0,0.0,1.0
3.84,4.882801922586371,3.367295829986474,6.208590026096629,21.0,0.0,2.0,0.0,0.0
3.84,7.203405521083095,5.214935757608986,6.016157159698354,21.0,0.0,0.0,0.0,0.0
4.13,6.862757913051401,5.278114659230517,3.4965075614664802,21.0,0.0,0.0,0.0,0.0
4.26,7.783224016336037,5.537334267018537,5.811140992976701,21.0,0.0,1.0,0.0,1.0
4.26,7.395721608602045,5.147494476813453,5.973809611869261,21.0,0.0,0.0,0.0,0.0
3.97,7.861341795599989,5.497168225293202,5.953243334287785,21.0,0.0,1.0,0.0,1.0
4.03,9.761635928295886,6.478509642208569,5.484796933490655,21.0,0.0,1.0,0.0,1.0
3.62,3.044522437723423,0.6931471805599453,6.270988431858299,21.0,0.0,2.0,0.0,1.0
3.45,6.142037405587356,4.07753744390572,5.176149732573829,21.0,0.0,0.0,0.0,1.0
3.96,5.407171771460119,2.833213344056216,6.3578422665081,21.0,0.0,2.0,0.0,1.0
3.85,3.295836866004329,0.6931471805599453,6.966967138613983,21.0,1.0,2.0,0.0,1.0
3.76,1.9459101490553132,0.6931471805599453,6.159095388491933,21.0,0.0,2.0,0.0,0.0
3.56,8.89439598980643,5.961005339623274,5.303304908059076,21.0,0.0,1.0,0.0,0.0
3.53,7.947678571301568,6.131226489483141,6.016157159698354,21.0,0.0,1.0,0.0,0.0
3.9,10.327937960555372,6.253828811575473,6.035481432524756,21.0,0.0,1.0,0.0,1.0
4.14,10.325285221931852,7.477604243197589,6.20050917404269,21.0,0.0,1.0,0.0,0.0
3.76,5.645446897643238,3.044522437723423,5.298317366548036,21.0,0.0,0.0,0.0,0.0
3.97,9.321344930019094,5.846438775057725,5.71042701737487,21.0,0.0,1.0,0.0,1.0
4.31,4.5217885770490405,2.3978952727983707,6.799055862058796,21.0,0.0,2.0,0.0,1.0
3.71,9.838842359042596,6.327936783729195,6.476972362889683,21.0,0.0,1.0,0.0,1.0
3.75,6.192362489474872,3.6635616461296463,5.389071729816501,21.0,0.0,0.0,0.0,1.0
3.85,7.549082710812286,5.308267697401205,5.777652323222656,21.0,0.0,1.0,0.0,0.0
4.19,8.09162741160107,5.099866427824199,5.820082930352362,21.0,0.0,1.0,0.0,1.0
3.92,10.309385900115851,6.682108597449809,5.236441962829949,21.0,0.0,1.0,0.0,1.0
3.98,11.87519771472471,8.658866349732383,6.0063531596017325,21.0,0.0,1.0,0.0,1.0
3.97,3.044522437723423,1.3862943611198906,3.4965075614664802,21.0,0.0,2.0,0.0,0.0
4.09,5.648974238161206,3.2188758248682006,5.081404364984463,21.0,0.0,0.0,0.0,1.0
4.0,5.66988092298052,2.4849066497880004,4.976733742420574,21.0,0.0,0.0,0.0,1.0
3.38,3.7612001156935624,1.791759469228055,5.5093883366279774,21.0,0.0,2.0,1.0,0.0
3.91,7.176254532017144,3.1354942159291497,5.921578419643816,21.0,0.0,0.0,0.0,0.0
4.3,8.262558973010657,4.584967478670572,5.905361848054571,21.0,0.0,1.0,0.0,0.0
3.99,4.51085950651685,2.5649493574615367,6.716594773520978,21.0,0.0,2.0,0.0,1.0
3.83,7.751475318021456,4.48863636973214,5.910796644040527,21.0,0.0,1.0,0.0,1.0
4.05,6.97914527506881,3.4339872044851463,4.787491742782046,21.0,0.0,0.0,0.0,0.0
3.83,9.51044496442652,5.963579343618446,6.133398042996649,21.0,0.0,1.0,0.0,0.0
3.91,9.600353375525426,6.490723534502507,5.8377304471659395,21.0,0.0,1.0,0.0,1.0
4.17,9.498147436616115,6.220590170099739,5.993961427306569,21.0,0.0,1.0,0.0,1.0
4.23,7.239214973779806,4.919980925828125,5.993961427306569,21.0,0.0,0.0,0.0,0.0
3.75,8.91905180393029,5.6937321388027,5.924255797414532,21.0,0.0,1.0,0.0,1.0
3.61,2.5649493574615367,1.0986122886681098,5.537334267018537,21.0,0.0,2.0,0.0,0.0
4.28,7.862112211662748,4.04305126783455,5.342334251964811,21.0,0.0,1.0,0.0,1.0
4.07,6.822197390620491,4.875197323201151,6.655440350367647,21.0,0.0,0.0,0.0,1.0
3.78,8.581294116822761,5.869296913133774,5.8664680569332965,21.0,0.0,1.0,0.0,1.0
4.37,8.48301573961465,4.1588830833596715,5.10594547390058,21.0,0.0,1.0,0.0,1.0
3.83,9.422544303252007,5.631211781821365,5.84354441703136,21.0,0.0,1.0,0.0,0.0
4.17,11.461537429252754,7.366445148327599,5.771441123130016,21.0,0.0,1.0,0.0,1.0
3.81,6.2285110035911835,3.9318256327243257,5.176149732573829,21.0,0.0,0.0,0.0,1.0
4.12,11.029066289434052,7.382746449738912,5.883322388488279,21.0,0.0,1.0,0.0,1.0
3.6,9.371778717853713,6.795705775173514,6.478509642208569,21.0,0.0,1.0,0.0,1.0
3.85,10.343289673048742,8.166216268592143,6.0063531596017325,21.0,0.0,1.0,0.0,1.0
4.14,12.997849490304786,9.333354147871328,5.521460917862246,21.0,0.0,1.0,1.0,0.0
3.79,7.274479558773871,4.6913478822291435,4.859812404361672,21.0,0.0,0.0,0.0,0.0
3.67,5.262690188904886,2.5649493574615367,4.976733742420574,21.0,0.0,2.0,0.0,0.0
3.84,9.256842205627603,6.208590026096629,5.3612921657094255,21.0,0.0,1.0,0.0,1.0
3.77,4.820281565605037,2.6390573296152584,6.499787040655854,21.0,0.0,2.0,0.0,0.0
4.22,6.828712071641684,4.330733340286331,5.8664680569332965,21.0,0.0,0.0,0.0,1.0
3.97,7.845024417241484,4.553876891600541,5.771441123130016,21.0,0.0,1.0,0.0,1.0
3.88,8.442038517815478,4.836281906951478,5.6937321388027,21.0,0.0,1.0,0.0,1.0
3.74,4.0943445622221,1.0986122886681098,6.437751649736401,21.0,0.0,2.0,0.0,0.0
4.0,5.910796644040527,3.6109179126442243,5.846438775057725,21.0,0.0,0.0,0.0,1.0
3.83,7.30854279753919,5.170483995038151,6.0330862217988015,21.0,0.0,0.0,0.0,1.0
4.24,7.536363938404511,4.74493212836325,5.262690188904886,21.0,0.0,1.0,0.0,1.0
3.77,4.624972813284271,2.3978952727983707,5.932245187448011,21.0,0.0,2.0,0.0,1.0
3.82,2.0794415416798357,0.6931471805599453,3.6109179126442243,21.0,0.0,2.0,0.0,0.0
4.1,8.407601514786142,6.0867747269123065,5.459585514144159,21.0,0.0,1.0,0.0,1.0
3.92,8.91798070997329,5.176149732573829,5.568344503761097,21.0,0.0,1.0,0.0,1.0
3.85,9.09301972939964,5.564520407322694,5.459585514144159,21.0,0.0,1.0,0.0,1.0
4.23,6.0014148779611505,2.8903717578961645,5.720311776607412,21.0,0.0,0.0,0.0,0.0
4.1,9.89298256789098,6.949856455000773,6.270988431858299,21.0,0.0,1.0,0.0,1.0
4.16,6.272877006546167,4.04305126783455,4.727387818712341,21.0,0.0,0.0,0.0,0.0
3.94,6.045005314036012,4.2626798770413155,6.066108090103747,21.0,0.0,0.0,0.0,1.0
4.25,6.553933404025811,3.7376696182833684,5.971261839790462,21.0,0.0,0.0,0.0,0.0
4.2,6.2166061010848646,4.007333185232471,5.342334251964811,21.0,0.0,0.0,0.0,0.0
3.99,10.647731758224072,6.852242569051878,5.993961427306569,21.0,0.0,1.0,0.0,0.0
4.3,8.163656176168432,6.236369590203704,5.41610040220442,21.0,0.0,1.0,0.0,1.0
4.36,10.28909003154804,6.536691597591305,6.555356891810665,21.0,0.0,1.0,0.0,1.0
4.33,1.3862943611198906,0.6931471805599453,5.733341276897746,21.0,0.0,2.0,0.0,0.0
4.13,6.089044875446846,4.02535169073515,4.48863636973214,21.0,0.0,0.0,0.0,1.0
4.08,4.955827057601261,3.1780538303479458,5.41610040220442,21.0,0.0,2.0,0.0,0.0
4.13,6.3561076606958915,4.127134385045092,5.517452896464707,21.0,0.0,0.0,0.0,0.0
3.57,8.190077049719049,5.8998973535824915,5.043425116919247,21.0,0.0,1.0,0.0,1.0
4.21,7.0925737159746784,4.382026634673881,6.0473721790462776,21.0,0.0,0.0,1.0,0.0
4.0,6.905753276311464,4.770684624465665,5.267858159063328,21.0,0.0,0.0,0.0,1.0
3.94,6.481577129276431,4.700480365792417,6.12029741895095,21.0,0.0,0.0,0.0,1.0
3.68,6.075346031088684,3.367295829986474,5.8664680569332965,21.0,0.0,0.0,0.0,1.0
3.97,4.430816798843313,1.6094379124341003,5.262690188904886,21.0,0.0,2.0,0.0,0.0
4.06,2.772588722239781,0.6931471805599453,5.953243334287785,21.0,0.0,2.0,0.0,0.0
3.99,6.364750756851911,4.174387269895637,5.176149732573829,21.0,0.0,0.0,0.0,0.0
4.25,8.74957394808293,4.174387269895637,3.8918202981106265,21.0,0.0,1.0,0.0,0.0
4.0,2.3978952727983707,0.6931471805599453,5.062595033026967,21.0,0.0,2.0,0.0,1.0
3.96,6.728628613084702,2.6390573296152584,5.8664680569332965,21.0,0.0,0.0,0.0,0.0
3.72,3.2188758248682006,1.0986122886681098,5.602118820879701,21.0,0.0,2.0,0.0,0.0
3.89,8.238536930171769,5.659482215759621,5.484796933490655,21.0,0.0,1.0,0.0,1.0
3.68,8.434680769841773,4.804021044733257,6.175867270105761,21.0,0.0,1.0,0.0,0.0
4.29,4.836281906951478,1.9459101490553132,5.8664680569332965,21.0,0.0,2.0,1.0,0.0
4.02,6.375024819828097,4.143134726391533,5.953243334287785,21.0,0.0,0.0,0.0,1.0
3.77,7.81237820598861,5.455321115357702,5.8664680569332965,21.0,0.0,1.0,0.0,1.0
3.64,9.805268145029668,6.148468295917647,6.439350371100098,21.0,0.0,1.0,0.0,1.0
4.14,10.656199970433464,7.676473646389156,5.991464547107982,21.0,0.0,1.0,0.0,1.0
4.1,10.359043565784862,7.268920128193722,5.929589143389895,21.0,0.0,1.0,0.0,1.0
4.04,7.024649030453636,4.143134726391533,5.54907608489522,21.0,0.0,0.0,0.0,1.0
3.84,5.572154032177765,2.70805020110221,4.574710978503383,21.0,0.0,0.0,0.0,0.0
3.79,8.767173396684006,6.444131256700441,5.081404364984463,21.0,0.0,1.0,0.0,1.0
4.21,8.068089626278244,5.786897381366708,6.2324480165505225,21.0,0.0,1.0,0.0,1.0
3.81,3.367295829986474,1.3862943611198906,5.820082930352362,21.0,0.0,2.0,0.0,0.0
3.94,7.470793774195062,3.091042453358316,5.666426688112432,21.0,0.0,0.0,0.0,1.0
3.48,8.29853954537488,5.6937321388027,5.910796644040527,21.0,0.0,1.0,0.0,1.0
4.26,5.313205979041787,3.2188758248682006,3.4657359027997265,21.0,0.0,2.0,0.0,0.0
3.74,4.795790545596741,2.6390573296152584,5.5134287461649825,21.0,0.0,2.0,0.0,1.0
4.36,7.188412736496954,4.804021044733257,6.2285110035911835,21.0,0.0,0.0,0.0,1.0
4.02,6.322565239927284,3.6109179126442243,5.41610040220442,21.0,0.0,0.0,0.0,0.0
3.9,9.541512875502493,6.744059186311348,4.969813299576001,21.0,0.0,1.0,0.0,0.0
4.0,4.948759890378168,3.1354942159291497,6.282266746896006,21.0,0.0,2.0,0.0,0.0
3.64,6.077642243349034,3.2188758248682006,4.8283137373023015,21.0,0.0,0.0,0.0,0.0
4.36,11.103196278588376,4.700480365792417,6.535241271013659,21.0,0.0,1.0,0.0,0.0
4.03,4.890349128221754,2.995732273553991,5.2574953720277815,21.0,0.0,2.0,0.0,0.0
4.19,9.045701550034536,6.113682179832232,5.771441123130016,21.0,0.0,1.0,0.0,0.0
3.87,9.410256237171089,5.908082938168931,5.272999558563747,21.0,0.0,1.0,0.0,1.0
3.73,7.089243155027514,4.709530201312334,5.6240175061873385,21.0,0.0,0.0,0.0,1.0
3.89,6.668228248417403,4.836281906951478,5.187385805840755,21.0,0.0,0.0,0.0,1.0
4.13,4.204692619390966,2.0794415416798357,6.0330862217988015,21.0,0.0,2.0,0.0,1.0
3.44,7.724888439323074,6.1070228877422545,5.733341276897746,21.0,0.0,1.0,0.0,1.0
4.06,6.661854740545311,3.713572066704308,5.8664680569332965,21.0,0.0,0.0,0.0,0.0
3.63,6.154858094016418,4.219507705176107,5.54907608489522,21.0,0.0,0.0,0.0,1.0
3.76,5.056245805348308,2.772588722239781,5.262690188904886,21.0,0.0,2.0,0.0,0.0
3.77,6.126869184114185,3.8066624897703196,6.3578422665081,21.0,0.0,0.0,0.0,0.0
4.26,9.316680407747508,6.259581464064923,5.993961427306569,21.0,0.0,1.0,0.0,0.0
4.26,6.810142450115136,4.553876891600541,5.918893854273146,21.0,0.0,0.0,0.0,1.0
3.97,7.02108396428914,3.332204510175204,6.212606095751519,21.0,0.0,0.0,0.0,1.0
3.83,6.297109319933935,3.8918202981106265,6.142037405587356,21.0,0.0,0.0,0.0,0.0
4.41,10.033682134193954,5.905361848054571,6.1070228877422545,21.0,0.0,1.0,0.0,1.0
4.21,4.127134385045092,2.0794415416798357,3.4965075614664802,21.0,0.0,2.0,0.0,0.0
4.06,6.937314081223682,5.241747015059643,5.720311776607412,21.0,0.0,0.0,0.0,1.0
4.36,4.804021044733257,3.091042453358316,6.9782137426306985,21.0,1.0,2.0,0.0,0.0
3.76,6.335054251498059,3.4965075614664802,3.8918202981106265,21.0,0.0,0.0,0.0,0.0
3.94,9.623707509980202,5.765191102784844,6.139884552226255,21.0,0.0,1.0,0.0,1.0
3.88,5.111987788356544,2.8903717578961645,5.170483995038151,21.0,0.0,2.0,0.0,1.0
3.89,3.9318256327243257,2.4849066497880004,5.365976015021851,21.0,0.0,2.0,0.0,1.0
3.74,6.152732694704104,4.060443010546419,6.602587892189336,21.0,0.0,0.0,0.0,1.0
4.12,2.5649493574615367,1.0986122886681098,3.8918202981106265,21.0,0.0,2.0,0.0,0.0
3.27,4.770684624465665,2.995732273553991,4.927253685157205,21.0,0.0,2.0,0.0,1.0
3.78,9.492356422801336,7.123672785204607,5.176149732573829,21.0,0.0,1.0,0.0,1.0
4.38,6.877296071497429,4.74493212836325,5.934894195619588,21.0,0.0,0.0,0.0,1.0
3.87,9.874213209832133,7.639161171659173,5.60947179518496,21.0,0.0,1.0,0.0,1.0
3.68,8.272059622210412,5.3471075307174685,5.993961427306569,21.0,0.0,1.0,0.0,0.0
3.72,8.97322466309509,5.905361848054571,5.003946305945459,21.0,0.0,1.0,0.0,1.0
4.23,4.997212273764115,3.258096538021482,5.680172609017068,21.0,0.0,2.0,0.0,0.0
4.2,9.407468436087111,6.949856455000773,6.548219102762372,21.0,0.0,1.0,0.0,1.0
3.79,8.068716192714781,5.730099782973574,4.394449154672439,21.0,0.0,1.0,0.0,0.0
4.01,10.188252875406508,6.289715570908998,5.176149732573829,21.0,0.0,1.0,0.0,1.0
4.08,4.290459441148391,2.70805020110221,5.54907608489522,21.0,0.0,2.0,0.0,1.0
3.63,10.66068876188618,6.576469569048224,5.991464547107982,21.0,0.0,1.0,0.0,1.0
4.05,8.54752839121231,5.793013608384144,5.924255797414532,21.0,0.0,1.0,0.0,1.0
4.05,8.437283808187935,5.545177444479562,5.953243334287785,21.0,0.0,1.0,0.0,1.0
4.31,8.670429167315095,4.836281906951478,5.303304908059076,21.0,0.0,1.0,1.0,0.0
4.18,2.8903717578961645,1.0986122886681098,4.394449154672439,21.0,0.0,2.0,0.0,1.0
4.36,9.915218475411827,6.118097198041348,5.44673737166631,21.0,0.0,1.0,0.0,0.0
3.69,5.123963979403259,2.70805020110221,5.262690188904886,21.0,0.0,2.0,0.0,1.0
3.93,3.1780538303479458,1.6094379124341003,5.056245805348308,21.0,0.0,2.0,0.0,1.0
4.39,8.330140460246382,5.170483995038151,6.834108738813838,21.0,0.0,1.0,0.0,1.0
3.98,4.143134726391533,2.0794415416798357,5.231108616854587,21.0,0.0,2.0,0.0,0.0
4.31,9.993191135617908,6.113682179832232,6.175867270105761,21.0,0.0,1.0,0.0,0.0
4.1,6.1463292576688975,3.4657359027997265,4.574710978503383,21.0,0.0,0.0,0.0,1.0
4.04,5.247024072160486,2.70805020110221,5.953243334287785,21.0,0.0,2.0,0.0,1.0
4.28,5.802118375377063,2.833213344056216,6.29156913955832,21.0,0.0,0.0,0.0,0.0
3.49,4.1588830833596715,2.302585092994046,3.4965075614664802,21.0,0.0,2.0,0.0,0.0
4.07,3.6375861597263857,1.791759469228055,5.081404364984463,21.0,0.0,2.0,0.0,0.0
3.83,5.583496308781699,3.6109179126442243,5.54907608489522,21.0,0.0,0.0,0.0,0.0
3.92,8.594709633844065,4.584967478670572,6.206575926724928,21.0,0.0,1.0,0.0,1.0
4.37,6.775366090936392,3.784189633918261,5.746203190540153,21.0,0.0,0.0,0.0,0.0
3.83,6.559615237493242,4.605170185988092,5.54907608489522,21.0,0.0,0.0,0.0,1.0
3.73,7.673223121121708,4.477336814478207,5.484796933490655,21.0,0.0,1.0,0.0,0.0
3.94,6.2166061010848646,3.7376696182833684,5.883322388488279,21.0,0.0,0.0,0.0,0.0
3.77,9.62066034281053,6.052089168924417,5.697093486505405,21.0,0.0,1.0,1.0,0.0
3.49,7.441906728051625,4.564348191467836,5.342334251964811,21.0,0.0,0.0,0.0,0.0
4.0,4.61512051684126,2.4849066497880004,5.796057750765372,21.0,0.0,2.0,0.0,0.0
3.87,5.231108616854587,3.2188758248682006,5.5134287461649825,21.0,0.0,2.0,0.0,0.0
4.15,9.889540746403503,6.721425700790643,5.497168225293202,21.0,0.0,1.0,0.0,1.0
3.86,4.1588830833596715,1.3862943611198906,6.541029999189903,21.0,0.0,2.0,0.0,1.0
4.18,7.550135342488429,4.02535169073515,5.676753802268282,21.0,0.0,1.0,0.0,0.0
3.61,5.786897381366708,4.04305126783455,5.840641657373398,21.0,0.0,0.0,0.0,1.0
3.79,9.47262771040802,6.380122536899765,5.69035945432406,21.0,0.0,1.0,0.0,0.0
4.17,6.530877627725885,4.30406509320417,5.6240175061873385,21.0,0.0,0.0,0.0,1.0
4.1,11.712480993410162,7.676473646389156,4.976733742420574,21.0,0.0,1.0,0.0,1.0
4.22,7.60489448081162,3.970291913552122,6.415096959171596,21.0,0.0,1.0,0.0,0.0
3.7,8.372860820526318,5.955837369464831,5.54907608489522,21.0,0.0,1.0,0.0,1.0
3.94,10.072554993651666,6.159095388491933,5.799092654460526,21.0,0.0,1.0,1.0,0.0
4.21,8.790116892892472,5.932245187448011,5.7745515455444085,21.0,0.0,1.0,0.0,0.0
4.03,5.488937726156687,3.4011973816621555,3.4965075614664802,21.0,0.0,2.0,0.0,0.0
3.54,3.258096538021482,1.9459101490553132,5.262690188904886,21.0,0.0,2.0,0.0,1.0
3.81,11.379154043541098,7.975564658495202,6.059123195581797,21.0,0.0,1.0,0.0,1.0
3.95,9.049702026013371,5.805134968916488,5.820082930352362,21.0,0.0,1.0,0.0,1.0
4.0,6.98100574072173,4.465908118654584,5.983936280687191,21.0,0.0,0.0,1.0,0.0
3.99,5.963579343618446,3.912023005428146,6.100318952020064,21.0,0.0,0.0,0.0,0.0
3.67,5.996452088619021,3.5263605246161616,6.3578422665081,21.0,0.0,0.0,0.0,0.0
3.33,5.950642552587727,3.091042453358316,4.68213122712422,21.0,0.0,0.0,0.0,1.0
3.93,4.394449154672439,2.4849066497880004,6.07073772800249,21.0,0.0,2.0,0.0,0.0
3.89,5.921578419643816,3.6109179126442243,5.017279836814924,21.0,0.0,0.0,0.0,0.0
3.89,5.652489180268651,3.58351893845611,4.820281565605037,21.0,0.0,0.0,0.0,0.0
4.02,9.659886159319521,5.501258210544727,6.558197802812269,21.0,0.0,1.0,0.0,0.0
4.02,6.133398042996649,3.5263605246161616,6.025865973825314,21.0,0.0,0.0,1.0,0.0
3.52,8.392083380373393,6.4457198193855785,5.568344503761097,21.0,0.0,1.0,0.0,1.0
3.89,7.16703787691222,4.672828834461906,5.942799375126701,21.0,0.0,0.0,0.0,0.0
3.85,8.251403065380556,5.187385805840755,5.111987788356544,21.0,0.0,1.0,0.0,1.0
4.0,4.007333185232471,1.6094379124341003,4.962844630259907,21.0,0.0,2.0,0.0,0.0
4.21,4.624972813284271,1.3862943611198906,5.262690188904886,21.0,0.0,2.0,0.0,0.0
4.19,9.797070923831638,6.0330862217988015,5.176149732573829,21.0,0.0,1.0,0.0,1.0
4.0,4.143134726391533,1.6094379124341003,6.947937068614969,21.0,1.0,2.0,0.0,1.0
4.49,8.637284671674058,6.129050210060545,6.795705775173514,21.0,0.0,1.0,0.0,1.0
4.15,11.303327259839381,7.515344571180436,4.976733742420574,21.0,0.0,1.0,0.0,0.0
3.69,8.410720946905721,6.259581464064923,5.910796644040527,21.0,0.0,1.0,0.0,1.0
3.88,8.21851757748959,4.31748811353631,4.574710978503383,21.0,0.0,1.0,0.0,1.0
3.83,5.808142489980444,2.302585092994046,4.976733742420574,21.0,0.0,0.0,0.0,1.0
3.69,8.483429561263428,6.173786103901937,4.859812404361672,21.0,0.0,1.0,0.0,1.0
3.59,7.9976631270201,4.9344739331306915,5.54907608489522,21.0,0.0,1.0,0.0,1.0
3.93,7.266128779556451,3.7612001156935624,6.645090969505644,21.0,0.0,0.0,0.0,1.0
4.0,4.382026634673881,2.4849066497880004,6.035481432524756,21.0,0.0,2.0,0.0,0.0
3.58,6.061456918928017,3.8918202981106265,4.976733742420574,21.0,0.0,0.0,0.0,1.0
4.15,7.046647277848756,4.897839799950911,5.771441123130016,21.0,0.0,0.0,0.0,1.0
3.96,9.325185763645223,6.586171654854675,6.186208623900494,21.0,0.0,1.0,0.0,1.0
3.95,10.939053539486602,7.356279876550748,6.148468295917647,21.0,0.0,1.0,0.0,1.0
4.07,10.584612757868747,6.756932389247553,6.359573868672378,21.0,0.0,1.0,0.0,1.0
3.67,7.426549072397305,5.262690188904886,5.262690188904886,21.0,0.0,0.0,0.0,1.0
3.57,2.772588722239781,0.6931471805599453,5.666426688112432,21.0,0.0,2.0,0.0,0.0
3.59,3.5553480614894135,1.6094379124341003,5.480638923341991,21.0,0.0,2.0,0.0,1.0
3.63,5.986452005284438,3.4011973816621555,5.666426688112432,21.0,0.0,0.0,0.0,1.0
3.99,12.269887467360562,9.22631214148588,5.676753802268282,21.0,0.0,1.0,0.0,1.0
4.15,10.58893012871052,6.906754778648554,6.4692503167957724,21.0,0.0,1.0,0.0,1.0
4.06,11.210400445648673,7.92443418488756,5.823045895483019,21.0,0.0,1.0,0.0,1.0
3.81,7.199678345691172,4.859812404361672,5.438079308923196,21.0,0.0,0.0,0.0,1.0
4.25,8.410720946905721,5.081404364984463,5.0238805208462765,21.0,0.0,1.0,0.0,0.0
4.09,5.181783550292085,2.995732273553991,4.859812404361672,21.0,0.0,2.0,0.0,0.0
3.79,9.464827539570322,6.660575149839686,5.783825182329737,21.0,0.0,1.0,0.0,0.0
3.93,9.66751202240654,6.104793232414985,5.771441123130016,21.0,0.0,1.0,0.0,1.0
4.17,10.61956970437857,7.421775793644647,6.408528791059498,21.0,0.0,1.0,0.0,0.0
3.41,10.07949756671628,7.290292882446597,6.07073772800249,21.0,0.0,1.0,0.0,1.0
3.73,6.694562058521095,3.912023005428146,6.86484777797086,21.0,0.0,0.0,0.0,1.0
4.22,10.693648007266072,7.2485040723706105,5.389071729816501,21.0,0.0,1.0,0.0,1.0
4.08,9.365376374075716,5.834810737062605,6.175867270105761,21.0,0.0,1.0,0.0,1.0
4.02,6.175867270105761,3.367295829986474,5.293304824724492,21.0,0.0,0.0,0.0,1.0
3.38,7.466799475018602,5.564520407322694,5.910796644040527,21.0,0.0,0.0,0.0,1.0
4.13,11.982203831276369,8.85552084853691,5.438079308923196,21.0,0.0,1.0,0.0,1.0
4.11,10.309719033572193,6.855408798609928,6.584791392385716,21.0,0.0,1.0,0.0,0.0
4.36,8.683893367307235,4.948759890378168,5.247024072160486,21.0,0.0,1.0,0.0,1.0
4.18,6.522092798170152,4.762173934797756,4.727387818712341,21.0,0.0,0.0,0.0,0.0
4.07,8.984944285608679,5.730099782973574,6.745236349484363,21.0,0.0,1.0,0.0,1.0
4.0,8.344980368770571,5.700443573390687,5.910796644040527,21.0,0.0,1.0,0.0,1.0
3.0,2.1972245773362196,0.6931471805599453,4.976733742420574,21.0,0.0,2.0,0.0,1.0
3.74,4.574710978503383,2.4849066497880004,6.558197802812269,21.0,0.0,2.0,0.0,0.0
3.96,6.3818160174060985,3.4657359027997265,6.9167150203536085,21.0,1.0,0.0,0.0,0.0
3.55,2.5649493574615367,1.0986122886681098,6.124683390894205,21.0,0.0,2.0,0.0,1.0
4.04,11.503652604582113,8.316789127071518,6.0330862217988015,21.0,0.0,1.0,0.0,1.0
4.02,11.655856294159264,8.303504798872783,5.87493073085203,21.0,0.0,1.0,0.0,1.0
3.82,8.982937763741589,5.241747015059643,5.883322388488279,21.0,0.0,1.0,1.0,0.0
3.99,10.771155106297904,7.108244139731541,6.142037405587356,21.0,0.0,1.0,0.0,0.0
4.16,9.118225083068378,4.948759890378168,4.174387269895637,21.0,0.0,1.0,0.0,0.0
4.4,4.2626798770413155,2.8903717578961645,6.3578422665081,21.0,0.0,2.0,0.0,0.0
4.13,10.0491019013411,6.621405651764134,6.385194398997726,21.0,0.0,1.0,0.0,0.0
4.43,5.993961427306569,2.4849066497880004,5.272999558563747,21.0,0.0,0.0,0.0,0.0
4.22,11.852279260196505,6.96979066990159,5.303304908059076,21.0,0.0,1.0,0.0,1.0
3.93,7.071573364211532,5.389071729816501,4.718498871295094,21.0,0.0,0.0,0.0,1.0
3.85,10.679964340683078,6.595780513961311,6.272877006546167,21.0,0.0,1.0,0.0,1.0
3.99,10.89209894598991,6.234410725718371,5.910796644040527,21.0,0.0,1.0,0.0,0.0
4.03,8.287025025165063,4.955827057601261,6.313548046277095,21.0,0.0,1.0,0.0,1.0
3.73,8.82893352896109,6.432940092739179,4.969813299576001,21.0,0.0,1.0,0.0,1.0
3.8,6.796823718274855,4.007333185232471,5.41610040220442,21.0,0.0,0.0,0.0,1.0
3.82,7.554858521040676,4.795790545596741,6.3818160174060985,21.0,0.0,1.0,0.0,0.0
4.02,7.681560362559537,3.4339872044851463,6.46302945692067,21.0,0.0,1.0,0.0,1.0
4.11,5.793013608384144,3.8501476017100584,6.144185634125646,21.0,0.0,0.0,0.0,1.0
3.55,4.812184355372417,2.5649493574615367,5.857933154483459,21.0,0.0,2.0,0.0,0.0
3.91,11.156878894991792,8.264105763728956,5.5254529391317835,21.0,0.0,1.0,0.0,1.0
4.06,9.001346243766392,5.459585514144159,6.1070228877422545,21.0,0.0,1.0,0.0,1.0
3.46,11.097394869378626,7.823245690685523,5.66988092298052,21.0,0.0,1.0,0.0,0.0
4.43,5.429345628954441,3.6635616461296463,5.278114659230517,21.0,0.0,2.0,1.0,0.0
4.16,10.541439097628123,6.393590753950631,4.174387269895637,21.0,0.0,1.0,0.0,1.0
3.87,10.015744234881796,5.998936561946683,5.484796933490655,21.0,0.0,1.0,0.0,1.0
3.72,9.1942109900463,6.643789733147672,5.017279836814924,21.0,0.0,1.0,0.0,1.0
3.54,7.912056888179006,4.663439094112067,5.993961427306569,21.0,0.0,1.0,0.0,1.0
3.81,5.14166355650266,3.4657359027997265,5.910796644040527,21.0,0.0,2.0,0.0,1.0
